questionID,isFree,category,subCategory,conceptID,format,prompt,correctChoice,sourceIDs,lawBasis,subject,timing,numbers,exceptions,distractors,explanations,reviewer,reviewedAt,decision,notes
takken2026.v26.gyoho.0101,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.035,wording_contrast,【事務所・案内所・標識・帳簿】「許可前広告は禁止」について、正確な記述を選んでください。,宅建業者は、必要な開発許可や建築確認等を受ける前に、未完成物件の広告をしてはなりません。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0102,True,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.036,true_false,"【事務所・案内所・標識・帳簿】次の記述は正しいですか。
宅建業者は、従業者に従業者証明書を携帯させなくても差し支えありません。",誤り,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0103,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.036,wording_contrast,【事務所・案内所・標識・帳簿】「従業者証明書は携帯」について、正確な記述を選んでください。,宅建業者は、従業者に従業者証明書を携帯させなければなりません。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0104,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.036,multiple_choice,【事務所・案内所・標識・帳簿】「従業者証明書は携帯」に関する次の記述のうち、正しいものを選んでください。,宅建業者は、従業者に従業者証明書を携帯させなければなりません。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0105,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.037,true_false,"【事務所・案内所・標識・帳簿】次の記述は正しいですか。
宅建業者が自ら売主となった新築住宅に関する帳簿は、閉鎖後5年間保存します。",誤り,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0106,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.037,number_choice,【事務所・案内所・標識・帳簿・数値】自ら売主となる新築住宅に関する帳簿の保存期間は、閉鎖後何年か。,10年,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0107,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.037,multiple_choice,【事務所・案内所・標識・帳簿】「新築住宅の帳簿は10年」に関する次の記述のうち、正しいものを選んでください。,宅建業者が自ら売主となった新築住宅に関する帳簿は、閉鎖後10年間保存します。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0108,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.038,true_false,"【事務所・案内所・標識・帳簿】次の記述は正しいですか。
宅建業者の事務所には、業務に従事する者の数に応じて専任宅建士を置く必要があります。",正しい,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0109,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.038,multiple_choice,【事務所・案内所・標識・帳簿】「事務所には専任宅建士」に関する次の記述のうち、正しいものを選んでください。,宅建業者の事務所には、業務に従事する者の数に応じて専任宅建士を置く必要があります。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0110,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.038,case_study,【事務所・案内所・標識・帳簿・事例】宅建業者Aが事務所または案内所で営業を行います。 次の記述のうち、最も適切なものを選んでください。,宅建業者の事務所には、業務に従事する者の数に応じて専任宅建士を置く必要があります。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0111,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.039,true_false,"【事務所・案内所・標識・帳簿】次の記述は正しいですか。
事務所では、業務従事者5人に1人以上の割合で専任宅建士が必要です。",正しい,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0112,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.039,number_choice,【事務所・案内所・標識・帳簿・数値】事務所の業務従事者何人につき、専任宅建士1人以上が必要か。,5人,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0113,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.039,multiple_choice,【事務所・案内所・標識・帳簿】「5人に1人」に関する次の記述のうち、正しいものを選んでください。,事務所では、業務従事者5人に1人以上の割合で専任宅建士が必要です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0114,True,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.040,wording_contrast,【事務所・案内所・標識・帳簿】「案内所でも契約行為があれば必要」について、正確な記述を選んでください。,契約締結等を行う案内所等には、専任宅建士を1人以上置く必要があります。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0115,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.040,number_choice,【事務所・案内所・標識・帳簿・数値】契約行為を行う案内所等に必要な専任宅建士は何人以上か。,1人,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0116,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.040,multiple_choice,【事務所・案内所・標識・帳簿】「案内所でも契約行為があれば必要」に関する次の記述のうち、正しいものを選んでください。,契約締結等を行う案内所等には、専任宅建士を1人以上置く必要があります。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0117,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.040,case_study,【事務所・案内所・標識・帳簿・事例】宅建業者Aが事務所または案内所で営業を行います。 次の記述のうち、最も適切なものを選んでください。,契約締結等を行う案内所等には、専任宅建士を1人以上置く必要があります。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0118,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.041,true_false,"【事務所・案内所・標識・帳簿】次の記述は正しいですか。
従業者名簿は、最終記載日から5年間保存します。",誤り,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0119,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.041,wording_contrast,【事務所・案内所・標識・帳簿】「従業者名簿は10年」について、正確な記述を選んでください。,従業者名簿は、最終記載日から10年間保存します。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0120,False,宅建業法,事務所・案内所・標識・帳簿,official.gyoho.f7dfba.041,multiple_choice,【事務所・案内所・標識・帳簿】「従業者名簿は10年」に関する次の記述のうち、正しいものを選んでください。,従業者名簿は、最終記載日から10年間保存します。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0121,False,宅建業法,保証協会,official.gyoho.12b28b.042,wording_contrast,【保証協会】「保証協会は一つだけ」について、正確な記述を選んでください。,宅建業者は、同時に2つ以上の保証協会の社員となることはできません。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0122,False,宅建業法,保証協会,official.gyoho.12b28b.042,multiple_choice,【保証協会】「保証協会は一つだけ」に関する次の記述のうち、正しいものを選んでください。,宅建業者は、同時に2つ以上の保証協会の社員となることはできません。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0123,False,宅建業法,保証協会,official.gyoho.12b28b.042,case_study,【保証協会・事例】宅建業者Aが保証協会の社員として営業しています。 次の記述のうち、最も適切なものを選んでください。,宅建業者は、同時に2つ以上の保証協会の社員となることはできません。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0124,False,宅建業法,保証協会,official.gyoho.12b28b.043,wording_contrast,【保証協会】「保証協会の業務は弁済だけではない」について、正確な記述を選んでください。,保証協会は弁済業務だけでなく、苦情解決や研修などの業務も行います。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0125,False,宅建業法,保証協会,official.gyoho.12b28b.043,multiple_choice,【保証協会】「保証協会の業務は弁済だけではない」に関する次の記述のうち、正しいものを選んでください。,保証協会は弁済業務だけでなく、苦情解決や研修などの業務も行います。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0126,False,宅建業法,保証協会,official.gyoho.12b28b.043,case_study,【保証協会・事例】宅建業者Aが保証協会の社員として営業しています。 次の記述のうち、最も適切なものを選んでください。,保証協会は弁済業務だけでなく、苦情解決や研修などの業務も行います。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0127,False,宅建業法,保証協会,official.gyoho.12b28b.044,number_choice,【保証協会・数値】保証協会の社員が支店を増設する場合の分担金は、1店につきいくらか。,30万円,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0128,False,宅建業法,保証協会,official.gyoho.12b28b.044,multiple_choice,【保証協会】「支店は30万円追加」に関する次の記述のうち、正しいものを選んでください。,支店を新設する場合、支店ごとに30万円の分担金が必要です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0129,False,宅建業法,保証協会,official.gyoho.12b28b.044,case_study,【保証協会・事例】宅建業者Aが保証協会の社員として営業しています。 次の記述のうち、最も適切なものを選んでください。,支店を新設する場合、支店ごとに30万円の分担金が必要です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0130,False,宅建業法,保証協会,official.gyoho.12b28b.045,true_false,"【保証協会】次の記述は正しいですか。
保証協会の社員になろうとする宅建業者は、加入しようとする日までに弁済業務保証金分担金を納付します。",正しい,egov.takken,,,,,,,,,,,
