priority,questionID,isFree,category,subCategory,format,conceptID,reason
P2,takken2026.v26.tax.0015,False,税・その他,不動産鑑定評価,true_false,official.valuation.241d9d.002,通常全問校閲
P1,takken2026.v26.tax.0016,False,税・その他,不動産鑑定評価,multiple_choice,official.valuation.241d9d.002,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0017,False,税・その他,不動産鑑定評価,true_false,official.valuation.241d9d.003,通常全問校閲
P1,takken2026.v26.tax.0018,False,税・その他,不動産鑑定評価,multiple_choice,official.valuation.241d9d.003,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0019,False,税・その他,住宅金融支援機構,true_false,official.practice.648e7c.001,通常全問校閲
P1,takken2026.v26.tax.0020,False,税・その他,住宅金融支援機構,multiple_choice,official.practice.648e7c.001,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0021,False,税・その他,住宅金融支援機構,true_false,official.practice.648e7c.002,通常全問校閲
P1,takken2026.v26.tax.0022,False,税・その他,住宅金融支援機構,multiple_choice,official.practice.648e7c.002,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0023,False,税・その他,住宅金融支援機構,wording_contrast,official.practice.648e7c.003,通常全問校閲
P1,takken2026.v26.tax.0024,False,税・その他,住宅金融支援機構,multiple_choice,official.practice.648e7c.003,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0025,False,税・その他,住宅金融支援機構,wording_contrast,official.practice.648e7c.004,通常全問校閲
P1,takken2026.v26.tax.0026,False,税・その他,住宅金融支援機構,multiple_choice,official.practice.648e7c.004,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0027,False,税・その他,住宅金融支援機構,wording_contrast,official.practice.648e7c.005,通常全問校閲
P1,takken2026.v26.tax.0028,False,税・その他,住宅金融支援機構,multiple_choice,official.practice.648e7c.005,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0029,False,税・その他,住宅金融支援機構,true_false,official.practice.648e7c.006,通常全問校閲
P2,takken2026.v26.tax.0030,False,税・その他,住宅金融支援機構,wording_contrast,official.practice.648e7c.006,通常全問校閲
P1,takken2026.v26.tax.0031,False,税・その他,住宅金融支援機構,multiple_choice,official.practice.648e7c.006,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0032,False,税・その他,不動産鑑定評価,true_false,official.valuation.2e62aa.004,通常全問校閲
P2,takken2026.v26.tax.0033,False,税・その他,不動産鑑定評価,wording_contrast,official.valuation.2e62aa.004,通常全問校閲
P1,takken2026.v26.tax.0034,False,税・その他,不動産鑑定評価,multiple_choice,official.valuation.2e62aa.004,全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0035,False,税・その他,印紙税,true_false,official.tax.8af9af.006,年次更新対象
P1,takken2026.v26.tax.0036,False,税・その他,印紙税,wording_contrast,official.tax.8af9af.006,年次更新対象
P1,takken2026.v26.tax.0037,False,税・その他,印紙税,multiple_choice,official.tax.8af9af.006,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0038,False,税・その他,印紙税,wording_contrast,official.tax.8af9af.007,年次更新対象
P1,takken2026.v26.tax.0039,False,税・その他,印紙税,multiple_choice,official.tax.8af9af.007,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0040,False,税・その他,印紙税,true_false,official.tax.8af9af.008,年次更新対象
P1,takken2026.v26.tax.0041,False,税・その他,印紙税,multiple_choice,official.tax.8af9af.008,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0042,False,税・その他,固定資産税,wording_contrast,official.tax.a55968.009,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0043,False,税・その他,固定資産税,multiple_choice,official.tax.a55968.009,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0044,False,税・その他,固定資産税,wording_contrast,official.tax.a55968.010,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0045,False,税・その他,固定資産税,number_choice,official.tax.a55968.010,年次更新対象 / 年度・税制確認
P0,takken2026.v26.tax.0046,True,税・その他,固定資産税,multiple_choice,official.tax.a55968.010,無料見本のため最優先 / 年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0047,False,税・その他,印紙税,true_false,official.tax.a55968.011,年次更新対象
P1,takken2026.v26.tax.0048,False,税・その他,印紙税,wording_contrast,official.tax.a55968.011,年次更新対象
P1,takken2026.v26.tax.0049,False,税・その他,印紙税,multiple_choice,official.tax.a55968.011,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0050,False,税・その他,固定資産税,wording_contrast,official.tax.a55968.012,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0051,False,税・その他,固定資産税,multiple_choice,official.tax.a55968.012,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0052,False,税・その他,固定資産税,number_choice,official.tax.a55968.013,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0053,False,税・その他,固定資産税,multiple_choice,official.tax.a55968.013,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0054,False,税・その他,土地,wording_contrast,official.land-building.010108.001,通常全問校閲
P2,takken2026.v26.tax.0055,False,税・その他,土地,true_false,official.land-building.010108.002,通常全問校閲
P1,takken2026.v26.tax.0056,False,税・その他,土地,multiple_choice,official.land-building.010108.002,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0057,False,税・その他,土地,wording_contrast,official.land-building.010108.003,通常全問校閲
P1,takken2026.v26.tax.0058,False,税・その他,土地,multiple_choice,official.land-building.010108.003,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0059,False,税・その他,土地,true_false,official.land-building.010108.004,通常全問校閲
P0,takken2026.v26.tax.0060,True,税・その他,土地,multiple_choice,official.land-building.010108.004,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0061,False,税・その他,土地,case_study,official.land-building.010108.004,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0062,False,税・その他,土地,true_false,official.land-building.010108.005,通常全問校閲
P1,takken2026.v26.tax.0063,False,税・その他,土地,multiple_choice,official.land-building.010108.005,全誤答肢の法的妥当性確認
P0,takken2026.v26.tax.0064,True,税・その他,土地,case_study,official.land-building.010108.005,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0065,False,税・その他,地価公示法,wording_contrast,official.valuation.cba29a.005,通常全問校閲
P1,takken2026.v26.tax.0066,False,税・その他,地価公示法,multiple_choice,official.valuation.cba29a.005,全誤答肢の法的妥当性確認
P0,takken2026.v26.tax.0067,True,税・その他,地価公示法,wording_contrast,official.valuation.cba29a.006,無料見本のため最優先
P1,takken2026.v26.tax.0068,False,税・その他,地価公示法,multiple_choice,official.valuation.cba29a.006,全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0069,False,税・その他,地価公示法,case_study,official.valuation.cba29a.006,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0070,False,税・その他,地価公示法,true_false,official.valuation.cba29a.007,通常全問校閲
P2,takken2026.v26.tax.0071,False,税・その他,地価公示法,wording_contrast,official.valuation.cba29a.007,通常全問校閲
P0,takken2026.v26.tax.0072,True,税・その他,地価公示法,multiple_choice,official.valuation.cba29a.007,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0073,False,税・その他,地価公示法,true_false,official.valuation.cba29a.008,通常全問校閲
P1,takken2026.v26.tax.0074,False,税・その他,地価公示法,multiple_choice,official.valuation.cba29a.008,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0075,False,税・その他,建物,true_false,official.land-building.cd18d7.006,通常全問校閲
P1,takken2026.v26.tax.0076,False,税・その他,建物,multiple_choice,official.land-building.cd18d7.006,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0077,False,税・その他,建物,wording_contrast,official.land-building.cd18d7.007,通常全問校閲
P0,takken2026.v26.tax.0078,True,税・その他,建物,multiple_choice,official.land-building.cd18d7.007,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0079,False,税・その他,建物,case_study,official.land-building.cd18d7.007,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0080,False,税・その他,建物,wording_contrast,official.land-building.cd18d7.008,通常全問校閲
P1,takken2026.v26.tax.0081,False,税・その他,建物,multiple_choice,official.land-building.cd18d7.008,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0082,False,税・その他,建物,wording_contrast,official.land-building.cd18d7.009,通常全問校閲
P1,takken2026.v26.tax.0083,False,税・その他,建物,multiple_choice,official.land-building.cd18d7.009,全誤答肢の法的妥当性確認
P0,takken2026.v26.tax.0084,True,税・その他,建物,case_study,official.land-building.cd18d7.009,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0085,False,税・その他,建物,wording_contrast,official.land-building.cd18d7.010,通常全問校閲
P2,takken2026.v26.tax.0086,False,税・その他,建物,number_choice,official.land-building.cd18d7.010,通常全問校閲
P1,takken2026.v26.tax.0087,False,税・その他,所得税・譲渡所得,true_false,official.tax.a8bd41.014,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0088,False,税・その他,所得税・譲渡所得,wording_contrast,official.tax.a8bd41.014,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0089,False,税・その他,所得税・譲渡所得,wording_contrast,official.tax.a8bd41.015,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0090,False,税・その他,所得税・譲渡所得,multiple_choice,official.tax.a8bd41.015,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P0,takken2026.v26.tax.0091,True,税・その他,所得税・譲渡所得,case_study,official.tax.a8bd41.015,無料見本のため最優先 / 年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0092,False,税・その他,所得税・譲渡所得,true_false,official.tax.a8bd41.016,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0093,False,税・その他,所得税・譲渡所得,wording_contrast,official.tax.a8bd41.016,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0094,False,税・その他,所得税・譲渡所得,multiple_choice,official.tax.a8bd41.016,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0095,False,税・その他,所得税・譲渡所得,wording_contrast,official.tax.a8bd41.017,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0096,False,税・その他,所得税・譲渡所得,multiple_choice,official.tax.a8bd41.017,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0097,False,税・その他,所得税・譲渡所得,case_study,official.tax.a8bd41.017,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P0,takken2026.v26.tax.0098,True,税・その他,所得税・譲渡所得,number_choice,official.tax.a8bd41.018,無料見本のため最優先 / 年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0099,False,税・その他,所得税・譲渡所得,multiple_choice,official.tax.a8bd41.018,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P0,takken2026.v26.tax.0100,True,税・その他,景品表示法・不動産広告,true_false,official.practice.e9135a.007,無料見本のため最優先
P2,takken2026.v26.tax.0101,False,税・その他,景品表示法・不動産広告,wording_contrast,official.practice.e9135a.007,通常全問校閲
P1,takken2026.v26.tax.0102,False,税・その他,景品表示法・不動産広告,multiple_choice,official.practice.e9135a.007,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0103,False,税・その他,景品表示法・不動産広告,true_false,official.practice.e9135a.008,通常全問校閲
P0,takken2026.v26.tax.0104,True,税・その他,景品表示法・不動産広告,multiple_choice,official.practice.e9135a.008,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0105,False,税・その他,景品表示法・不動産広告,case_study,official.practice.e9135a.008,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0106,False,税・その他,景品表示法・不動産広告,true_false,official.practice.e9135a.009,通常全問校閲
P1,takken2026.v26.tax.0107,False,税・その他,景品表示法・不動産広告,multiple_choice,official.practice.e9135a.009,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0108,False,税・その他,景品表示法・不動産広告,true_false,official.practice.e9135a.010,通常全問校閲
P1,takken2026.v26.tax.0109,False,税・その他,景品表示法・不動産広告,multiple_choice,official.practice.e9135a.010,全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0110,False,税・その他,景品表示法・不動産広告,case_study,official.practice.e9135a.010,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0111,False,税・その他,景品表示法・不動産広告,true_false,official.practice.e9135a.011,通常全問校閲
P1,takken2026.v26.tax.0112,False,税・その他,景品表示法・不動産広告,multiple_choice,official.practice.e9135a.011,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0113,False,税・その他,景品表示法・不動産広告,true_false,official.practice.e9135a.012,通常全問校閲
P1,takken2026.v26.tax.0114,False,税・その他,景品表示法・不動産広告,multiple_choice,official.practice.e9135a.012,全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0115,False,税・その他,景品表示法・不動産広告,case_study,official.practice.e9135a.012,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0116,False,税・その他,景品表示法・不動産広告,wording_contrast,official.practice.350570.013,通常全問校閲
P0,takken2026.v26.tax.0117,True,税・その他,景品表示法・不動産広告,multiple_choice,official.practice.350570.013,無料見本のため最優先 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0118,False,税・その他,景品表示法・不動産広告,case_study,official.practice.350570.013,全誤答肢の法的妥当性確認
P2,takken2026.v26.tax.0119,False,税・その他,地価公示法,true_false,official.practice.350570.014,通常全問校閲
P2,takken2026.v26.tax.0120,False,税・その他,地価公示法,wording_contrast,official.practice.350570.014,通常全問校閲
P1,takken2026.v26.tax.0121,False,税・その他,登録免許税,true_false,official.tax.2a21b3.019,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0122,False,税・その他,登録免許税,multiple_choice,official.tax.2a21b3.019,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0123,False,税・その他,登録免許税,case_study,official.tax.2a21b3.019,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0124,False,税・その他,登録免許税,true_false,official.tax.2a21b3.020,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0125,False,税・その他,登録免許税,multiple_choice,official.tax.2a21b3.020,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0126,False,税・その他,登録免許税,true_false,official.tax.2a21b3.021,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0127,False,税・その他,登録免許税,wording_contrast,official.tax.2a21b3.021,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0128,False,税・その他,登録免許税,multiple_choice,official.tax.2a21b3.021,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0129,False,税・その他,固定資産税,wording_contrast,official.tax.f002f4.022,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0130,False,税・その他,固定資産税,multiple_choice,official.tax.f002f4.022,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0131,False,税・その他,固定資産税,wording_contrast,official.tax.f002f4.023,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0132,False,税・その他,固定資産税,multiple_choice,official.tax.f002f4.023,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P0,takken2026.v26.tax.0133,True,税・その他,固定資産税,case_study,official.tax.f002f4.023,無料見本のため最優先 / 年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0134,False,税・その他,印紙税,true_false,official.tax.f002f4.024,年次更新対象
P1,takken2026.v26.tax.0135,False,税・その他,印紙税,multiple_choice,official.tax.f002f4.024,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0136,False,税・その他,統計,true_false,official.practice.baa4b3.015,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0137,False,税・その他,統計,number_choice,official.practice.baa4b3.015,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0138,False,税・その他,統計,multiple_choice,official.practice.baa4b3.015,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0139,False,税・その他,統計,true_false,official.practice.baa4b3.016,年次更新対象 / 年度・税制確認
P0,takken2026.v26.tax.0140,True,税・その他,統計,number_choice,official.practice.baa4b3.016,無料見本のため最優先 / 年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0141,False,税・その他,統計,multiple_choice,official.practice.baa4b3.016,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0142,False,税・その他,統計,true_false,official.practice.baa4b3.017,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0143,False,税・その他,統計,number_choice,official.practice.baa4b3.017,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0144,False,税・その他,統計,multiple_choice,official.practice.baa4b3.017,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0145,False,税・その他,統計,true_false,official.practice.baa4b3.018,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0146,False,税・その他,統計,number_choice,official.practice.baa4b3.018,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0147,False,税・その他,統計,multiple_choice,official.practice.baa4b3.018,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0148,False,税・その他,統計,true_false,official.practice.baa4b3.019,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0149,False,税・その他,統計,number_choice,official.practice.baa4b3.019,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0150,False,税・その他,統計,true_false,official.practice.baa4b3.020,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0151,False,税・その他,統計,wording_contrast,official.practice.baa4b3.020,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0152,False,税・その他,地価公示法,wording_contrast,official.practice.baa4b3.021,年次更新対象
P0,takken2026.v26.tax.0153,True,税・その他,地価公示法,number_choice,official.practice.baa4b3.021,無料見本のため最優先 / 年次更新対象
P1,takken2026.v26.tax.0154,False,税・その他,地価公示法,multiple_choice,official.practice.baa4b3.021,年次更新対象 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0155,False,税・その他,贈与税・住宅取得資金等,true_false,official.tax.41f00a.025,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0156,False,税・その他,贈与税・住宅取得資金等,number_choice,official.tax.41f00a.025,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0157,False,税・その他,贈与税・住宅取得資金等,multiple_choice,official.tax.41f00a.025,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
P1,takken2026.v26.tax.0158,False,税・その他,贈与税・住宅取得資金等,true_false,official.tax.41f00a.026,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0159,False,税・その他,贈与税・住宅取得資金等,wording_contrast,official.tax.41f00a.026,年次更新対象 / 年度・税制確認
P1,takken2026.v26.tax.0160,False,税・その他,贈与税・住宅取得資金等,multiple_choice,official.tax.41f00a.026,年次更新対象 / 年度・税制確認 / 全誤答肢の法的妥当性確認
